baseline,,bm3,,dmso_1,,dmso_2,,4Phenylimidazole_0.1,,4Phenylimidazole_0.2,,4Phenylimidazole_0.3,,4Phenylimidazole_0.5,,4Phenylimidazole_0.6,,4Phenylimidazole_0.7,,4Phenylimidazole_0.8,,4Phenylimidazole_0.9,,4Phenylimidazole_1.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
731.0229492,-0.0008071505581,731.0229492,-0.006574820261,731.0229492,-0.005703426898,731.0229492,-0.004979143851,731.0229492,-0.000644754793,731.0229492,-0.001606253092,731.0229492,-0.001166148926,731.0229492,-0.006743475795,731.0229492,0.0008651418611,731.0229492,0.005791838747,731.0229492,0.005036263261,731.0229492,0.004091280513,731.0229492,0.006459417287,
730.0244751,-0.002318361076,730.0244751,-0.004874822684,730.0244751,-0.006248233374,730.0244751,-0.003735952312,730.0244751,-0.002761775162,730.0244751,-0.001384192496,730.0244751,-0.001651848084,730.0244751,-0.0001878914773,730.0244751,0.0001559391822,730.0244751,0.006615932565,730.0244751,0.007662032265,730.0244751,0.00292333425,730.0244751,0.006038372405,
729.0256958,0.0004444305378,729.0256958,-0.005602806341,729.0256958,-0.003407325828,729.0256958,-0.003985542338,729.0256958,-0.005319113377,729.0256958,-0.0004054438032,729.0256958,0.002238397487,729.0256958,-0.0008329876582,729.0256958,0.00117977499,729.0256958,0.007909840904,729.0256958,0.006712271366,729.0256958,0.005103466567,729.0256958,0.007978835143,
728.0266113,-0.001372580766,728.0266113,-0.00496368669,728.0266113,-0.004173666239,728.0266113,-0.004775546025,728.0266113,-0.003310025204,728.0266113,-0.002856061328,728.0266113,0.0009340115939,728.0266113,-0.005144941155,728.0266113,8.387863636E-5,728.0266113,0.007363337092,728.0266113,0.003445411334,728.0266113,0.008847115561,728.0266113,0.005560284946,
727.0270996,-0.0003573899157,727.0270996,-0.008290081285,727.0270996,-0.004434330389,727.0270996,-0.005025512073,727.0270996,-0.004427258391,727.0270996,-0.002385867294,727.0270996,9.842960571E-5,727.0270996,-0.002450428903,727.0270996,-0.002511686645,727.0270996,0.005393246189,727.0270996,0.005001670681,727.0270996,0.004956109449,727.0270996,0.004523701966,
726.0272827,0.002090422437,726.0272827,-0.004407015629,726.0272827,-0.002231014427,726.0272827,-0.003071870189,726.0272827,-0.001090758131,726.0272827,-0.001205904642,726.0272827,0.0006680090446,726.0272827,0.0001981505193,726.0272827,0.00114574749,726.0272827,0.009601258673,726.0272827,0.006268474273,726.0272827,0.006027610973,726.0272827,0.007506825496,
725.0271606,0.001123453258,725.0271606,-0.007528381422,725.0271606,-0.005102832336,725.0271606,-0.004576771054,725.0271606,-0.003229095833,725.0271606,-0.00135074975,725.0271606,-0.001804896863,725.0271606,-0.001353897969,725.0271606,-9.633688751E-5,725.0271606,0.008004358038,725.0271606,0.006429728586,725.0271606,0.005747008137,725.0271606,0.003872436471,
724.0266724,0.0003119602625,724.0266724,-0.004126078915,724.0266724,-0.004927498288,724.0266724,-0.004997619893,724.0266724,-0.002578185173,724.0266724,-0.00536907604,724.0266724,-0.00203168951,724.0266724,-0.001341872499,724.0266724,0.001255833777,724.0266724,0.007579285186,724.0266724,0.003573020687,724.0266724,0.005013689864,724.0266724,0.006550754886,
723.0258179,-0.0001878914773,723.0258179,-0.00558823999,723.0258179,-0.006094087847,723.0258179,-0.004258879926,723.0258179,-0.004835913423,723.0258179,-0.002019425156,723.0258179,-0.0006381894927,723.0258179,-0.001327988575,723.0258179,-0.0007509753341,723.0258179,0.006274436135,723.0258179,0.007048850413,723.0258179,0.004904767498,723.0258179,0.004877069965,
722.0245972,0.0006150717963,722.0245972,-0.006804895122,722.0245972,-0.005277789198,722.0245972,-0.00413161749,722.0245972,-0.002850455232,722.0245972,-0.002320575295,722.0245972,-0.0008371215081,722.0245972,-0.000479557435,722.0245972,0.001306200982,722.0245972,0.007043194026,722.0245972,0.004908380564,722.0245972,0.00598942209,722.0245972,0.006386986002,
721.0230713,-0.0003915299312,721.0230713,-0.006718293764,721.0230713,-0.003856301075,721.0230713,-0.004155975766,721.0230713,-0.003470605705,721.0230713,-0.001279314049,721.0230713,-0.004976226483,721.0230713,-0.002925541252,721.0230713,0.0004689962661,721.0230713,0.007556816563,721.0230713,0.004954695702,721.0230713,0.00482113054,721.0230713,0.00785851758,
720.0212402,-0.0004329599033,720.0212402,-0.005320187658,720.0212402,-0.005288376473,720.0212402,-0.004016012885,720.0212402,-0.002851329511,720.0212402,-0.001524747699,720.0212402,-0.001801339444,720.0212402,-0.001553482725,720.0212402,-0.001112085767,720.0212402,0.00520858774,720.0212402,0.005851760507,720.0212402,0.005486981478,720.0212402,0.00556062581,
719.019043,-0.0002167667699,719.019043,-0.006298038177,719.019043,-0.004236424807,719.019043,-0.004506069236,719.019043,-0.003476922866,719.019043,-0.001302490593,719.019043,-0.002230499405,719.019043,-0.001266512088,719.019043,-0.0003763224231,719.019043,0.003796910401,719.019043,0.005300370045,719.019043,0.00415028818,719.019043,0.0073402212,
718.0164795,-0.0001957055938,718.0164795,-0.005956025328,718.0164795,-0.004792085383,718.0164795,-0.005379098468,718.0164795,-0.004135719966,718.0164795,-0.002668754896,718.0164795,0.0002260692127,718.0164795,-0.002167038387,718.0164795,-0.0002140759607,718.0164795,0.004340667743,718.0164795,0.002978977747,718.0164795,0.002086858964,718.0164795,0.004316797014,
717.0136108,-0.000270268938,717.0136108,-0.006403242238,717.0136108,-0.005495465361,717.0136108,-0.004285794217,717.0136108,-0.002389574423,717.0136108,-0.001288398984,717.0136108,-0.0008843473624,717.0136108,-0.001334646717,717.0136108,0.001006369013,717.0136108,0.006469086278,717.0136108,0.005141446833,717.0136108,0.005368426908,717.0136108,0.0071873134,
716.010376,0.000338046957,716.010376,-0.005703528877,716.010376,-0.003849424887,716.010376,-0.003352821572,716.010376,-0.006654261611,716.010376,-0.0009094049456,716.010376,-0.0003475094854,716.010376,-0.0003809778427,716.010376,0.001034884597,716.010376,0.007343117148,716.010376,0.006069189403,716.010376,0.002373070456,716.010376,0.004991929512,
715.0068359,0.0007642823039,715.0068359,-0.005133327097,715.0068359,-0.002977785189,715.0068359,-0.004552282859,715.0068359,-0.001676809858,715.0068359,0.0008302831557,715.0068359,-0.003450575052,715.0068359,-0.001443794696,715.0068359,0.0004852705169,715.0068359,0.004927859176,715.0068359,0.006924266461,715.0068359,0.00478765415,715.0068359,0.006584025454,
714.0029297,0.0001148971278,714.0029297,-0.003835466923,714.0029297,-0.002494905842,714.0029297,-0.002563259797,714.0029297,-0.0001752126554,714.0029297,0.000223323892,714.0029297,-3.986420779E-6,714.0029297,0.0005508920294,714.0029297,0.003617105307,714.0029297,0.008564738557,714.0029297,0.007573121227,714.0029297,0.007777077612,714.0029297,0.009222793393,
712.9986572,5.829911242E-5,712.9986572,-0.004926884081,712.9986572,-0.003282998921,712.9986572,-0.003444719594,712.9986572,-0.002582919784,712.9986572,-0.0007673583459,712.9986572,-0.001041850308,712.9986572,-0.00173962058,712.9986572,0.001924816752,712.9986572,0.007489890791,712.9986572,0.005787929986,712.9986572,0.0005899015814,712.9986572,0.006662745494,
711.9940796,0.0004407250672,711.9940796,-0.007005098742,711.9940796,-0.00646884134,711.9940796,-0.004033812322,711.9940796,-0.003220205661,711.9940796,-0.001514584292,711.9940796,0.0007553100586,711.9940796,-0.003586817533,711.9940796,0.0007091034204,711.9940796,0.004944746383,711.9940796,0.007640797645,711.9940796,0.006401855033,711.9940796,0.008607299998,
710.9891968,-0.0004361665633,710.9891968,-0.006170044653,710.9891968,-0.005241166335,710.9891968,-0.004697091877,710.9891968,-0.003917976283,710.9891968,-0.003602477722,710.9891968,-0.001427385607,710.9891968,-0.002396267839,710.9891968,0.0012426459,710.9891968,0.00683098333,710.9891968,0.005793045741,710.9891968,0.001763874781,710.9891968,0.005064914003,
709.9839478,0.00171127147,709.9839478,-0.004343871959,709.9839478,-0.002698803553,709.9839478,-0.00280493428,709.9839478,-0.002353582997,709.9839478,-0.001595936716,709.9839478,-0.0004708175547,709.9839478,-0.001608883613,709.9839478,0.001064180629,709.9839478,0.008806961589,709.9839478,0.007048745174,709.9839478,0.006323629059,709.9839478,0.007583210245,
708.9783936,-0.001043812954,708.9783936,-0.005070596002,708.9783936,-0.006954202894,708.9783936,-0.004640495405,708.9783936,-0.002299461514,708.9783936,-0.002657383215,708.9783936,-0.001024806174,708.9783936,-0.002045087051,708.9783936,0.002272588667,708.9783936,0.008401107043,708.9783936,0.003062755801,708.9783936,0.006213406101,708.9783936,0.005833184812,
707.9724731,-0.002932123374,707.9724731,-0.007355092559,707.9724731,-0.004605509806,707.9724731,-0.005073512904,707.9724731,-0.003695606254,707.9724731,-0.00241603842,707.9724731,-0.0009983605705,707.9724731,-0.0008917356026,707.9724731,-0.001349252998,707.9724731,0.007752253208,707.9724731,0.005825130269,707.9724731,0.003373428946,707.9724731,0.006386092864,
706.9661865,-0.001828715671,706.9661865,-0.005630659405,706.9661865,-0.006314213388,706.9661865,-0.006226237863,706.9661865,-0.004645668902,706.9661865,-0.002959891222,706.9661865,-0.001904287841,706.9661865,-0.002127628308,706.9661865,-0.002500774106,706.9661865,0.006981529761,706.9661865,0.003928096965,706.9661865,0.007490891498,706.9661865,0.006937049329,
705.9595947,-0.001984742703,705.9595947,-0.007495204918,705.9595947,-0.006441858131,705.9595947,-0.005746396724,705.9595947,-0.004617137834,705.9595947,-0.001922946889,705.9595947,-0.00250453176,705.9595947,-0.001711207326,705.9595947,-0.001212977688,705.9595947,0.005883928388,705.9595947,0.004553809762,705.9595947,0.0007534170873,705.9595947,-0.001952274004,
704.9526978,0.001357872272,704.9526978,-0.005106465425,704.9526978,-0.003491251962,704.9526978,-0.005072489381,704.9526978,6.33734744E-5,704.9526978,-5.233827324E-5,704.9526978,-0.0006059300504,704.9526978,7.077800547E-5,704.9526978,0.002708672313,704.9526978,0.01053079031,704.9526978,0.007569433656,704.9526978,0.008390760981,704.9526978,0.008335581049,
703.9454346,-5.653127664E-5,703.9454346,-0.004092538729,703.9454346,-0.004503660835,703.9454346,-0.005561866332,703.9454346,-0.007514693774,703.9454346,-0.002538863569,703.9454346,0.001850772416,703.9454346,-0.003890526248,703.9454346,0.0006185194943,703.9454346,0.006795011461,703.9454346,0.005316145252,703.9454346,0.0037973281,703.9454346,0.004093632102,
702.9378662,0.0004532667808,702.9378662,-0.004694428761,702.9378662,-0.003477231134,702.9378662,-0.003484986257,702.9378662,-0.002470454434,702.9378662,-0.00174750993,702.9378662,-0.002028133953,702.9378662,-0.002154417336,702.9378662,0.0006752424524,702.9378662,0.008538839407,702.9378662,0.006586391013,702.9378662,0.003812709125,702.9378662,0.007514199708,
701.9299316,-0.001725491486,701.9299316,-0.005357212387,701.9299316,-0.005099711474,701.9299316,-0.003549281973,701.9299316,-0.004562836606,701.9299316,-0.0009440181893,701.9299316,-0.001274719834,701.9299316,-0.002268509706,701.9299316,0.002931517549,701.9299316,0.008328667842,701.9299316,0.006596641149,701.9299316,0.00268468284,701.9299316,0.01032097731,
701.0657349,-0.001008071238,701.0657349,-0.008086556569,701.0657349,-0.005508552305,701.0657349,-0.004142283928,701.0657349,-0.002885582624,701.0657349,-0.00369442557,701.0657349,-0.001761792926,701.0657349,-0.001993555343,701.0657349,0.0002016208309,701.0657349,0.008850022219,701.0657349,0.005336637609,701.0657349,0.009211635217,701.0657349,0.004579315428,
700.0571899,-0.0005950729246,700.0571899,-0.002589713084,700.0571899,-0.007115581073,700.0571899,-0.007859295234,700.0571899,-0.003704538336,700.0571899,-0.003399055684,700.0571899,-0.0005194794503,700.0571899,-0.002959480044,700.0571899,-0.0003181772772,700.0571899,0.005927539896,700.0571899,0.004609034862,700.0571899,0.00422788877,700.0571899,0.005923131015,
699.0483398,0.001149147516,699.0483398,-0.003887755563,699.0483398,-0.003235879121,699.0483398,-0.004039300606,699.0483398,-0.002922609914,699.0483398,-0.004218531307,699.0483398,-0.0002603348112,699.0483398,-0.001071908395,699.0483398,0.00158337655,699.0483398,0.008273574524,699.0483398,0.005904054269,699.0483398,0.006405270193,699.0483398,0.007723424584,
698.0391235,-0.001485640416,698.0391235,-0.003279710654,698.0391235,-0.002164102159,698.0391235,-0.002353119664,698.0391235,-0.003955121152,698.0391235,-0.0001698822598,698.0391235,-0.001517060678,698.0391235,-0.002223700518,698.0391235,0.00245103077,698.0391235,0.008911794052,698.0391235,0.008077033795,698.0391235,0.008265211247,698.0391235,0.01264804788,
697.0296021,-0.002054465236,697.0296021,-0.005218608305,697.0296021,-0.003483445616,697.0296021,-0.007993602194,697.0296021,-0.003126666648,697.0296021,-0.001364787691,697.0296021,0.0002727943356,697.0296021,-0.003418061417,697.0296021,0.0002141815348,697.0296021,0.002635978628,697.0296021,0.007021121215,697.0296021,0.005787510425,697.0296021,0.006974584889,
696.0197754,-0.0001889264677,696.0197754,-0.004135360941,696.0197754,-0.008606609888,696.0197754,-0.005746447947,696.0197754,-0.004093718715,696.0197754,0.0002060494007,696.0197754,-0.007020635996,696.0197754,-0.002917467616,696.0197754,0.001003307407,696.0197754,0.003764583264,696.0197754,0.005916282069,696.0197754,0.002681244863,696.0197754,0.004184839316,
695.0095825,-0.0009467044729,695.0095825,-0.005367951002,695.0095825,-0.007307496388,695.0095825,-0.003303345758,695.0095825,-0.002726946259,695.0095825,0.0006766165025,695.0095825,8.796942711E-5,695.0095825,-0.001417581108,695.0095825,0.00104923395,695.0095825,0.005742208101,695.0095825,0.006891390309,695.0095825,0.004813697189,695.0095825,0.00659884885,
693.9990845,-0.0006515785353,693.9990845,-0.004138540477,693.9990845,-0.005271498114,693.9990845,-0.005357621703,693.9990845,-0.002822165843,693.9990845,-0.003221284831,693.9990845,-0.00280915224,693.9990845,-0.001824539737,693.9990845,3.859769276E-5,693.9990845,0.005762222223,693.9990845,0.004974543117,693.9990845,0.003342463868,693.9990845,0.005538601894,
692.9882202,0.002975432901,692.9882202,-0.00186449301,692.9882202,-0.006047527306,692.9882202,-0.0002203372278,692.9882202,-0.0004674042866,692.9882202,0.001286209212,692.9882202,0.001861327095,692.9882202,0.0002335283207,692.9882202,0.0019917225,692.9882202,0.007957611233,692.9882202,0.007882215083,692.9882202,0.001807854278,692.9882202,0.01184577029,
691.9770508,-0.0009210807621,691.9770508,-0.006278545596,691.9770508,-0.01113631949,691.9770508,-0.005552666262,691.9770508,-0.005866904743,691.9770508,-0.005165149458,691.9770508,0.0009572560084,691.9770508,-0.002920038765,691.9770508,-0.002688667504,691.9770508,0.003469520947,691.9770508,0.001631391235,691.9770508,0.00357492594,691.9770508,0.006371933967,
690.9655762,0.0005273583811,690.9655762,-0.003081843024,690.9655762,-0.00124173332,690.9655762,-0.002410375047,690.9655762,-0.0008286471711,690.9655762,-0.0004737653362,690.9655762,-3.696358908E-5,690.9655762,-0.00038196065,690.9655762,0.001290077693,690.9655762,0.006818255875,690.9655762,0.00599230919,690.9655762,0.00664734235,690.9655762,0.008564131334,
689.9537354,0.00158654619,689.9537354,-0.004094487987,689.9537354,-0.006423698273,689.9537354,-5.870540917E-5,689.9537354,-0.003075879999,689.9537354,-0.004608480725,689.9537354,-0.00196861173,689.9537354,-0.001670775819,689.9537354,0.0006184417289,689.9537354,0.006902462803,689.9537354,0.002512653824,689.9537354,0.002209958853,689.9537354,0.00683340244,
688.9415894,0.001427105861,688.9415894,-0.006524537224,688.9415894,-0.005215283483,688.9415894,-0.002533973893,688.9415894,-0.002339525381,688.9415894,0.00175937824,688.9415894,0.0008808084531,688.9415894,-0.0002032608172,688.9415894,0.001607331214,688.9415894,0.006969639566,688.9415894,0.006592225749,688.9415894,0.008799908683,688.9415894,0.009009911679,
687.9291382,-0.001122413552,687.9291382,-0.009185299277,687.9291382,-0.006508777849,687.9291382,-0.00748456968,687.9291382,-0.003198313061,687.9291382,-0.004234578926,687.9291382,-0.005675936118,687.9291382,-0.002401210601,687.9291382,-0.00296806707,687.9291382,0.00471657468,687.9291382,0.007177681196,687.9291382,0.001186835114,687.9291382,0.007693149149,
687.0610352,0.0006304960116,687.0610352,-0.005326887127,687.0610352,-0.004151667934,687.0610352,-0.007326637395,687.0610352,-0.003052489366,687.0610352,-0.001706978655,687.0610352,-0.00119929621,687.0610352,-0.003776859259,687.0610352,0.0002643761982,687.0610352,0.005182573572,687.0610352,0.004909506068,687.0610352,0.004606784787,687.0610352,0.005738430656,
686.0479736,-5.984423478E-5,686.0479736,-0.004793570377,686.0479736,-0.00550420722,686.0479736,-0.003290089779,686.0479736,-0.001090448233,686.0479736,-0.00130997505,686.0479736,0.0002405213454,686.0479736,-0.002422319492,686.0479736,0.0005765783135,686.0479736,0.005404621363,686.0479736,0.005151086487,686.0479736,0.006554722786,686.0479736,0.006466511171,
685.0345459,-0.0006794408546,685.0345459,-0.005343456287,685.0345459,-0.004303889815,685.0345459,-0.00482516177,685.0345459,-0.003919156268,685.0345459,-0.001253864728,685.0345459,-1.894811612E-5,685.0345459,-0.002453466179,685.0345459,0.00146923319,685.0345459,0.006179322954,685.0345459,0.00512908306,685.0345459,0.006840686779,685.0345459,0.005853439681,
684.020813,0.00228245114,684.020813,-0.003253042232,684.020813,-0.002910113661,684.020813,-0.002386845648,684.020813,0.0007527947309,684.020813,0.0005339414347,684.020813,0.002403003396,684.020813,-0.0007495281752,684.020813,0.003423389979,684.020813,0.00738616474,684.020813,0.007682662457,684.020813,0.006994340569,684.020813,0.005727886222,
683.0067749,-0.001566172927,683.0067749,-0.007021654863,683.0067749,-0.005431252997,683.0067749,-0.005214055534,683.0067749,-0.005492756143,683.0067749,-0.002866810653,683.0067749,-0.003670965787,683.0067749,-0.003339977935,683.0067749,-0.0002028985909,683.0067749,0.003410162171,683.0067749,0.006585076917,683.0067749,0.004185414407,683.0067749,0.00637755543,
681.9924316,0.002172026085,681.9924316,-0.004425823689,681.9924316,-0.0002927233872,681.9924316,-0.002421032405,681.9924316,-0.001131398487,681.9924316,0.001933605177,681.9924316,0.00343335676,681.9924316,0.0008049707976,681.9924316,0.004102307837,681.9924316,0.007550389506,681.9924316,0.008892161772,681.9924316,0.007900245488,681.9924316,0.008620238863,
680.9777222,-0.001603880315,680.9777222,-0.003990261815,680.9777222,-0.003402189119,680.9777222,-0.005552819464,680.9777222,-0.002551216399,680.9777222,-0.001581751509,680.9777222,-0.01023667306,680.9777222,-0.0002132480149,680.9777222,0.0009956534486,680.9777222,0.006752022542,680.9777222,0.006465880666,680.9777222,0.005691953003,680.9777222,0.005511257332,
679.9627075,0.00216414337,679.9627075,-0.003079324262,679.9627075,0.0001582438708,679.9627075,-0.002936700126,679.9627075,-0.006931937765,679.9627075,0.0003139031178,679.9627075,-0.001026923768,679.9627075,-0.00249789143,679.9627075,0.002617175691,679.9627075,0.007573621813,679.9627075,0.006932604127,679.9627075,0.006766036153,679.9627075,0.006786019076,
678.9473877,-0.00029117128,678.9473877,-0.004261494614,678.9473877,-0.00484794518,678.9473877,-0.004160847049,678.9473877,-3.561763151E-5,678.9473877,-0.004607712384,678.9473877,-0.001151846373,678.9473877,-0.0032735446,678.9473877,-6.020658839E-5,678.9473877,0.005506197456,678.9473877,0.006820543669,678.9473877,0.005839088,678.9473877,0.008324339986,
677.9317017,-0.003047091421,677.9317017,-0.004602846224,677.9317017,-0.004119566176,677.9317017,-0.005097920541,677.9317017,-0.00684658438,677.9317017,-0.002961485414,677.9317017,-0.003071201965,677.9317017,0.0003981274203,677.9317017,0.002286224393,677.9317017,0.004458941985,677.9317017,0.006765563041,677.9317017,0.004919193219,677.9317017,0.00714154914,
677.0609131,-0.003221438965,677.0609131,-0.006981918588,677.0609131,-0.009181194007,677.0609131,-0.009338250384,677.0609131,-0.006696474738,677.0609131,-0.008757988922,677.0609131,-0.009606013075,677.0609131,-0.004731507041,677.0609131,-0.002110832836,677.0609131,0.003393543186,677.0609131,-0.000777229201,677.0609131,0.0009736782522,677.0609131,0.002465661149,
